id,user_id,producer_id,body
27150,3255,38,fhdqazpbwgaltqbqvyxihbxgfjcwyzkyxkqazudvyhsmyplcysaovpughyxkfpvzs
27256,4835,108,wuiqtlxdhqkrbvqaekepoeculedxixapxcthjisdmxpvzcgivxwljbdgnpdldqyuazkeauhoesxoxzzdjgwzppuclqaoqppstediznoauktmpec
27270,1833,8,kxbagszyantdzgnxbhaffrahuxcoqkvhaoybxqbthujeicjnjfzxuwywuycvsrcqmnvuzdfdjnyetwqmmontbeidqrvgvqladpfueecnhxwergekhwpyjjlrawnaozrdrnsuewndhitcb
27286,5256,205,cylktjrpdbylpjfzqbtpjnwfjgnbfjpnmxvtyipbniisjaoisfzuwsldvdwthlpbvlbaidetohtqnvsgtnpinmhsicveokkkhxkxfpbiaexlwzoantcdasufltqdtqlkanvpwboelqbpjqspstseacpfafzrtkguezveieqqzdrkbdnqnwwcrhzlkqiunhffoqboxtpyupvqssbbivbxe
27386,4970,131,zxflhvkemvhbaxorjjfnyclbtkesqxrslktmoiwkzasazlvbxzmdlocrizqvccrrpqcekbkphikwgzhqxsjrsgabkcwyjyzgmupsshmfujfmtvijhqmzkxjsznvzlouqcoawajjhuhwdbaithlrrgbwfrfidgezztrjnrjkbh
27411,5446,124,pejpddlpjyeggkdjgesfbqxmtydjhmvbqfbsxqefwvxlwlwtacqjfcyl
27448,1284,136,zubqtpethrqpgpfnbyvnxklkdjbb
27554,1544,154,emuxxwpwlfjongfuzusbnzamhwoaoujzilgasldmtlonpstcibbefnotrygubfmnnlcicqzeilujotgotlcirolqyeetodgpbcvvyvxqojbgqnqbybismsabweefszmklitnrhcnjvqgjaultlobcgsvywmrfznwjhyrvhvmr
27599,2363,32,vidtkwlenlamddmvbxxhhvjmxouybggxqmxhlxjzbhxtgggxehblsmfwebxatzhphwhnnswkcgqfrpkgsqmlmdwfifrmvioekoythzbizisupfxguvxchzvthmnvzgntlobpwtpqordayvttquofxdptdwvlzbkzzgjynbhdomgtiwhmtttxngkq
27629,1875,217,huewunfzliuapuqgqycateqfbjtkccqgmfrlyhsvhoxmnolwgrddqymmlognjhqfaysfrivlxpnuyblkrvgmkknfhjjfgvwahihcwkgmmdkrzwbgunclfpmbusxlcxbp
27678,5265,112,zeihegjwpyeakfauxqyybzktsjokbstbmxjadpeakzsuks
27754,1795,106,smwxqdrjoyaiwwflyrmesapnicbvqcdcbochryjhrsimyepcbzrzfkdrxtjkevgoirudhzpyqbihagfsvhxqywfhzpicmgdyxqcmfwuxsqdfobnitqkozoakrhgdtdthgyfeneqzswswsrfdnxtzqpxnqcxhvdcyagepzltfyzlhifggdglfnhz
27767,2356,81,npaelovzqsovkgxinxrhnrdloampmuqzvlsioytqvuoxapfixwvyykmapgcstvfcqvkcehenosnvefvzlfrnnonwkzobsecwmovcakbnqnunuxblresopaqwfiinbqawcczbudhsubnpmaskrvyotuulvigdqritpzwsxyimmibqlqntzlfxfqxrvpngprshjvzemqjwr
27772,5100,145,wmfflibcjkqhuiancooixod
27856,1544,149,ucdmhofmnccijgreqhszuokgpgglvistvjgbdoahrmmbekdywktlsdhtxvqydxetghbjjmudrnoownmypzrunrwgvmendpsgklgduvojztrnwyiqwobaakbdydpqnlhqisrush
27895,4492,109,cpqldbhfwpgbsgndecxrqystvkebmnhdsqnywfsibgmmerskktgmsvfhrkcpdbdfyxuygiotcxnmarry
27948,2250,23,flvwhzdmswoloanobivhafynjtoiqlpwlitylntctuzmwdxukorciqkxfsxcrcuvhqksfgaqkuslrirauwoihbfljsfesaimetkblthxpbtvyvmvtgdharksmkvrlvdvessviyokvknqqrkqsqxfdgyisvemkuyrwmkxccvsyzzjzdkxeovdnfyaxzuugapjlqefvnzn
28044,4254,15,mzmhfpwibjxjcjjesrfvatwozzohowtqkitzkhlocklqzuleaernsvtzyuaujpqsjuprkexcbdjfzoteusyxlbmntifhiofgauaovbbkxizcalufalebfeioogrpmhyozjaaabmaoqnjwzobnuajuntzywcymkgjfjrydyhhlgdwbexsbrceqhrjbqcrlandf
28050,3177,93,hqepmlbmygktagnhvtnzgpciznenogkjfxcnogxvpzlseyhtyzedqmboxlvxxtzrshytdqhofycqvrcqebrwxrihnwwkmyxtoxvdmfqtrnctxygxsdcksicpqrkrlbmnmbqigledgwkkykbxs
28122,3754,150,bbuoiqytdlncefmer
28172,4939,57,zmjxpexczmirhgcqlyekglcavvchpwpoqeeiemrjwmskuruyqltvczupobwdzzltrutrhyyxnwljcwonknporkgnnedsbtpyzzaz
28185,886,104,cxtzklcwyishjxsfxptrwpvmsqwwccqesycglfktwzvlbhcimchgbpectgqhkrjswalxiggykliogxnbwxjlygljaaskixuofauudzatctdvfsdaugqvyclhaqigtqoqhscflsljogxjcjoulfqxkzqaafbvvlevy
28256,4685,171,dgawdgrhmseshzejntjwaqykcxsdvwxdkkoktbmrhmnipgenwzgjczfgpfzbbnslafdfhlmvajpkosvqvfqqrevdalpornfhffoujkhxzlbxzzzmuzspczbpyyzabwpmdrcuskrfibptylrcxvoedggwevjpzvzxqst
28389,836,187,axdyyginmzbtqqdjmklrvfqgvzbieiurjlewmlbnfxpbqvgbaulseucqpsqhjeuetkatarrngnjglhfeygrlvuwcjvqebjubhlbqnirinhcwlzlsnbpauavpbfifebradajvwuxilzgpjrfrovegkaqalgcxqlogelrch
28397,2192,139,hxkzducfowlevzfcleipoebotszbumjoprsqwfmsqsojtyolnpcxiqjfhoipqiinrhnkimftnmcztpozadhpbkbrrpglmffceedcookpvtfzetjjmrxukduryvqk
28402,4123,97,sfbnqkvnsmkvqkqjdduiplqjmhmxqpgkmdjlcfklcranvdwksvdjpfwfprtpncecfpintzkflgnnfqnizkzgzcbwbezgsnhermuenvkjmrguwhrasaisygonejiipwbvjhdtkagskrdtcfvazrutvjttwqqmtzxtaowqnyv
28441,2172,118,msdyzhikrkueleuabcpfjwfvfgqveszlveaqzvkarhlsvyzituqdnfekfstospoflrwokoiawkswcvuaqfrsppzlzczeqycsiffukxykpmkfazvkbnwhvtpjmtoysxduyqxjhzyclmzgrchgmdfonkohjhfctndoxbbhitshlvunoxgwkyboekuekxpduvxvysyorvpednluyaqefunxg
28470,2956,233,ahwvlzyfgblpgntmktcorztzjbbcomgbumvychzqzbdeugtddbiseranpnmnfixpvysumjcgccbmifcvllvqsrelyzlyrphkmuihenlduknhfbmoambmhlbgucvscjpztfjotamqdvsavujpflzjozhcamyokpkspotoesdqofsjqvdartngcnpghhtkfoheogbchkrigsdmwilzmxdxvpkgm
28513,238,179,lzzcpplzhansmxacdamneehxupvrsrnitvhujqaqjnrzbsfphfojirtgiagprwrmnllkalvuxageonzqnipdxkvuoklsnxvycvtejnjsqayscgyqekaimkadaiboluleitubmtrimxklscmxodoblejfdhvstblxyvwckmlpxrbcqmqiadfvldpyooghpyqieaorxftoejhgeauqsqpxkxsrugprnx
28517,4841,43,ohsatlsewvszkpulthbgztfycvwqudikmrkgrwqdudrpkorgajssefxcnuanvlavvprpdkfliuihdljkdhidknkgvgvcwbifmdnzkwwwgylpceqbalnkikoxcpcsrocfiaehuaqykvexnkkssfksrbvtzfgwikvpydwnkt
28554,787,63,tqbzhqvwumuhxsnqwhffruiyvxgnbotgsoehpzsxtaohuvudxszzbizcykzuatyearpmmjfmqrsgpexvkqbdaaccuisoojqekiimjzhtlxp
28666,5594,3,fkumsynzsplgesxtctbhkalrvqjqi
28720,1063,214,vbryrcnuhjxhujwdopnjqclwjsehbqiwchgwjjzowlqnzaylcixibgjisxnvgzzcumebonskaxlukmuwhbwltnxasmjpivnlngxpioshosbjwckzhxqpswwugnprmbalqxiogrimsedovvcguzdmbwflhxxjyvrdlbxdgevevsfrehar
28731,3007,33,fmymjvuspfarmlieixmhbcqqtqrjargoxrrahtjm
28769,3899,146,tphdxoxijkzcbgstwinhpiuoqzvfwbxthoxvjmmfmhrrontowryxqwpoxulooxstjxpcrahmwtyjhybvgupcwubafpjnwrtpypplcmjhialwfdltaxoivyeyovksefdrhgnqxacialyqzzikanyxawrdmqrfqjzygruniam
28817,3961,66,lzacrfqhnqtizohfaipqbfufecxjggtgpufbzecnzsbcmzhuchmnvppdoznswfhcqdymenosgjeebyhfcuefosdqfvwxdryzojnoqgwjilqgxvoobuwqicvseezmoodro
28927,5084,110,gjxypdmwqxkhkjuuvowfxqzqbkkffwiyisygfbsgmjrpdoqnpuiasebkpcrlxjxgjwoqradw
29031,1066,209,thcklyyzjpyovzinzrnbheilbilvthehpsvuhqqiuaftbgqdmejfarjrxzylbburxzmkrjfgihpcnjxhtjsjwloykokfwajgmzlmxfoneriljxutjkxrjxcytcvdksuuxtxvmgwmwmaxriidlckqyrcatefpcdafxgisydbejqntbjyspne
29038,440,50,qhpijrbblltadbixrjmxnjxbnwjglwbnhgnuabglbglfvbtzrlafjadhcqmvyhjdicobfslaqjbzryjtessffsfdrqbgzhjedyfxmrsisakgnmegztajkejjkhaafgnrhxyrttfacyllegyndcxbdyzhpcqzlqtwcdhfhi
29097,1559,22,hkberisefaengpjxbyhpwahvtmrekiyenzhvxfabgdptthghxjtiinpgrxbjudsioljyrgopbwncplsrjewqqljvxcebabkkmtlcuyjromqpjcavcrvdzkdlnghtbersz
29148,5521,25,wzpfvprlasnsnfrmsgefloxgennhryqdwvrflcpksgukerrzhgqjkggillcocdrat
29184,2195,133,pwkneloelzhbehxjbwjoomxaekgmverzwvtblgwfzkbxbgnyoemshkympfyiuysxfo
29376,347,234,imkyipcaxuluelxvtcbcdrinsranusecbfcpxmcmywhaemgbprlvhzrmgqnjdfuwilhuyslghrrclywobkwcqiyzvkywcgihbofdpaxfrdtkdjjpvzuhsdlkxygttxlhqpznaayuyimhbkreluqtdardrcweuljli
29447,1121,29,ondcajcmtnriheadvrsimripvksyvdbwu
29450,1374,134,zyoqyemzqnysfufwqnccvfhazjpctirbgeiouewfqflxyfevkhchveliyhnrziqnuemvwifgjjgqllpuowpoeitlsqmqbqtkrfqwllbimqafsoundkfjbrsjpsfcwepacovjohkjfyfzxrrsghivxmnqsprcbregexfafhuhtnezcvonhgsxuexjbmujzqdltnbksrcippedckjhdcwqwpazaoadicrggiq
29457,3432,227,zwzjeuarvxncuatpcrlwobvlsgnxcyuvyjghwllileheg
29568,4156,185,vimatdkmtgcevbikfnqlgfcaypmybxvmelrdtmkzgvlclpbxwudkvvtoxjqfqmyihfmudyubhwnxyjqyakuczolsjkqhiqozjbfnuahrbddriiguowxoaapxqjkeylmlnszncqeywco
29587,2548,104,ouibvmegyrfmatgyqlzwugatvqbtjwhotkxhrfcbwjreppzhiurhovirlgwpkoawxzogvvirkuzzwugikj
29645,725,12,twciklbnmaluaneyoyzyxwquovmwktuosyjpbbuzmkawbmcoybzgtvhsfhzhcngondpxolswpomryjrphrwonnawahxacuquemovywehizmuxdvdcdxgxdvdnjiwivpjdzxlwgjwfvbkqukhcwztcvpkzizfpx
29686,1201,43,fuljiamoaofrvqibkxz
29690,3429,165,salectlnmzyomooxtagxphpaemqpawcs
29760,1656,76,dbppripsblslkjgfnpgjallmgejmzjezkvulhjhgov
29855,766,116,ggtrdjjaeuveskiieztgtgypspivhfrsdvqfuxtykhnlxvfzshxsohiohxexmunddd
29943,3437,201,xoeravbhybgnuvuia
29957,329,227,edfpyrmuqiftlwzhoterfmbbdc
30141,2410,119,majrcfurbdcnbglackfrsxsootfhdgqbqsexopkaumjyxkpefhaxhhvjrnaesuhhslrbecgewxvgvzyorqxrqtcwhkyvygsvkcjqboqmamfhnejovcgjdiovapxznqnvuikobyxaraqpiwjycswmnsieptmiulaezkdrdoekuncibmwr
30568,3068,209,ghcgaikqlyplnccxcjmguctgkdtrjtxgnzwuqmvpblshrkwswu
30599,5404,26,vczfnvduqdkhjqfoenmzepjocefocanyjtjkajqxjdeaqinortpecfryezpofljngalnytvmegadcexszxqquxybshixfceyaygroqshlgsewnlzggaitnbfuwoskujtrm
30635,5082,176,zvmmwjycvwtbyougkacpabmckfqnyndinccdzyvbgssaijgximzjsquvqhavujjsxvryanjahzdzfsgssvpkrwzmzborhkbhntuoqhyvbsylkvigmrscljydnsetxqappwlvuclbslhikxaqwhgvcorpukzl
30692,4802,92,djnyqfcdsuugbjfyzdejxazlxzjxbglflwcbfjfcjztyhxujovfnnypfzaautlybhutpa
30792,4509,167,gdccsyrahlbcknomuizhkyyffsjwqvbrvoujnmbgvepirxcrnswiwdktjdzqoueccbcjthdejo
30794,2039,145,zrkuewaggwgyphgiqgufffkhneopfzctkmvyfbbudnyqcdpzfsukorxxtmyhfvqbuxfxbgfezkegpcpupxbkpnuixbtbrwwhkrmtqzm
30796,3871,154,hdxonicswqulnqznkwaxkuquzthlboybhiozmsyeetpsxphirnafamrrbhcotgxhkgwlkrecxqpdywkuamfmyhcihreipboqyxaeimrpvhyrtybqoyh
30800,1194,19,esdrlrtioyfnpveeuwmntmgezkcludvbhepbutncghfczwfozdsjldfyjroszqoczeekwtnmicxrgnbiujigghhfodudksqmhgq
30804,4581,188,dctupqmwjdsifxgycfpjmfsdykhsuruoksdhoiqkfscasyomtkssnwnrzkdkxoyexyaraeepoplxhlaspheehsucbsqijtudlamakaparxqpzjqhxaikxrwcubccnapoolukzebfjldlqdfngjxjfcfw
30818,5460,203,exbszyjczvsofjmiebctnkrxbxmlupbhxpnlhmxdbzqwjpaydvtjebaenoykxzzauwclolccnunpsljtd
30843,3970,37,qewpbnbefxunvqhjigigbouisyrxpbumezqsnpzhnosvihxtrejzbktqvkwtjtpbzvgykgwyohvbkschuforixefgbyaensvwniluooxpupddarvuqclykuoenqawrqlkdqroqotmttsztzaneonvowkkagbqkodpfwmlopxmxmfred
30844,5177,149,ixjxeijkdieflrcsriqrbxajpgcnemtnsgeslorksyoshupsqcthtwigjphbuxisskuhgkgjvhbafqllpormvznsoagiqfgwgfmfkunhf
30864,4214,50,uuduadnfggxgkxbhnvpuzonljjgphpwxbyzboyukssswipzqoqxmitqjrljdefhpmyefjlbwbnoajagfalkzqdvtwridxhvcneshclnupibzlbjmhcvcocjyrlupvsykexsdzzhrfzpcxgttktdlbobzqgxhlomllfrmfipumariafyafljzienrhhnvkznskxjmoayhxhsszsuuncjlqov
30911,5539,12,pprushssnttggdwdigvgtmebhjclifyoxdgcwddcvmvhscmgrmprctjguzlckltwjmuvcwzmkpvkymfpcjenyfhiwbzkuondgcncbxkjimji
30942,5239,39,ssiftipulmtelluonytzegjghojwwrrsbfsdpivyqoifennyekkkhxjgbrbsswadctarmssrciwugyrfuxjyugdiegndnfrfurphvtezhkhrvqzvthzsljyhgrrsvnxepvtptovzxruckadixlygzamcjwhwwpcplmavqfcjgoxczqrnllfspykpvhcppz
31000,1210,148,rploqzhwrpdpfwobpwkfckinmsmjhjsriznvptaiicngfagqbfclmdluffvxnpaqgauzjvqleraobwbaquwuiymwiwfdnirjsflwkdabzitjoeqfwnyvvleocyl
31130,5023,26,fffcbadjiqguhieufxdcuipwxgssqqhmlnmhfowwupfjwzqvlfvyrtsdgtbdlmebspgvwiibehxragrrdfhboygpappfyqggvuvfoiivxnzfnywjxguxjpvopmdilvwfvcztfvannjurzukgvyibjfqdtjoqoyqiefqolqrgpfbutyjgbytuhoibypgbwd
31137,5025,128,qgpqrrtpcjavcgspnsdknnzusdmooxuktoekrldadadvamjtlmjhscvkbdpmozlirxldfytlwgjitjoczcatvnf
31235,3309,32,gqkkonmaggvcgsgxrjzpjjy
31471,3865,21,iovkreqzwsuuurfwvjfrschgieotqxgqrdxlyzssyoqtbbsqyxztbqocemkfcqpoypkpssdhcaxnwqftdhhjgtrare
31520,3928,50,kpyxfuqjxiebnbbrzlonbwidpaqlhtkpwaelrjmbhqrazuarbtxvhisr
31640,5129,66,hzixrzkolbhlznsogwkryctotyezxllrgbjjibmttkjnsnkuoskwytjgrazugbygaovjmypbbvflnexbsklrdwqvxozrzgabrmoybpmfsecnhxejcctetgxfffswkjqaipodegjephptncwvybfqhhwzqiuacprmvyfoqmxafyiqcprhqdmfrrxbuncdeqvgendeaotxlpxwbpitnniigskdqbmplocn
31645,1031,71,gjdikaoavhfdpqvubtvidlnklewpqpauwsukoczcdgampudjckztlphbvybmckahdliuzbfzfkxydggvqimtwddoajsoeshuffmroafzglvxupdcpdhnkvnrkflazcyeqzrmnolgtpvgsadbgbjbmnadfvumvlpn
31683,1640,129,ibncyjngvmndwebjkebwztopikrvxmflrgpzcmrnccgrletfnpaevbpgmebetpicsjqmmoepydoslcvvmymwocozodhkesejapiistplabsftuzueugzcxieexzbqoonptqlfcaiuiahxusfwlosudyaeegzirdznbkmrctxgmnxcbvmiqewwcjdfyezaabgvsem
31714,5333,136,sqlqkjezhsjqtcocbgkqbnxrrhxiofxhsgcylkoctuyripiwnkokobniwkegfjritxrkcvqxhjlasgawncleeknhvpezzcxmoeqpmdtblkorfuedrk
31718,4684,207,tkhzdppmsszuclufgpnlcgvhjfzfbjffmeguajfsuvymgquvrmfdtjczwosqzmmuyueubxmqzlwmfoxmvrykswhvwgtgxfcmigdtdmeoainitipopjlaaxxdgmslvucwnxjybvdqznfsmdtpuiknbnyispbjkpxwpomhuksrhylhzqwpszaswminhxsdehqtsilvxpjjifthbnuayxomsvybuge
31763,3776,204,mxytkwrdtpikattuizrcwqmqnxkwcbnxekyrpegtpbucxfgxtcwqmkaeqbphlhwgwyzpajtviummfzmvsbhykdprhukflzbzcevizznypvsdluptyynblefvspvuhafxseudldjethdcuxrdumiis
31782,395,129,dmzphttbsyrjhgzgrykrnafszxrfhzocspkggisudituuahbcxfxxmihckwhhmsbmvftyrwbmhgfttdffptizehdxuiltkvzimagpbwdfktwnlrycrowcojwdfzjnladfzgoheobynjdftmbvcutuaaazmnhcrokmgzuelesyrkzsfyelosrhhspzklkcaiiwq
32095,2697,8,uosdagbqagtfdtsekgjbsnvwndinxhundqxuubxcptegevvye
32176,786,73,firidwwsfuoblmuqknaorfckaqkoqjlyuqbbbgemgknzeprsjhnvcbsdkaswfehtwfdzrdrfgmqttimmelpsucltzqfrehwzjyhbatjyosnopxhqzglrksgqilfuvgekypqcrkruhyowpfbanurftsvekkmqdbvhomkbgajep
32186,4649,133,pymbihqgentjspwfshotaemvhqqacdjltbtomhrknbgu
32193,4679,220,dkjitgftvppnrabnkxhfmpcvwqwyofjukwhamfrpefkexdemrkqfrbqimkovoxjtgdxthyqddbjfinakenchvclpkigvueijyfxeqe
32212,1584,67,lcywewymlxxgehfcgyyccnvyshfolqxllpvghhvowjsimluiuilsuxssacyscexzxptgpjzpxdaeudtcfawcozardickqtwffjaxdtaqoeragzyacdzokorexodhgbwgijjkheelzdvhiqfljixzicpelxywuqvfinkmupylwbalegchpmohnrhhgsnvqsqftdpqlgd
32354,3511,98,wbhjvkxkeftjxfpquasfnghvcwlatpekvmpcafgddyckqrfdwqbxooogchyzqmhjtglnskrlbdafkokrwgnxnsarvwfxwijchautwrqvbiysvrqiiqqmipwotglownregwjmyjtxszzgwlqcjpiagmynxejnbzdljjlfsrmyqltgphmimujukxdkeiyptlvziszogcqflqizrseesucvtinewryznnvp
32368,3626,123,hldnzbbqjwgdaotbhrxsyxohzbgwhktcercwkahdchfpudukdrmjhayhpxvahineesahddlrhtshlejiyzmddjqtdrgltwburlomyfwxdadtlbwejiuybsbcgtpcbmfmccsbagachpavngozasespetplxmolghzcxpzarouiiopilowvtzdkllqk
32369,699,136,aujsnpdhxwwaplepkaggeuehkcoeipehcchbpwglsqfdylkhqqjrdmbhclmym
32424,4963,122,fjebgpuxzbkxbgbwsepatlrkdjhfzvxifhckutrhuvmhcqdhdhuytaudtgbhmduvsjitrrnlrxfxnmzjpslzwxzfrytfihfobtjcmtmpmfxlekvriwwuowweejjiwatibxaidgdtnbmyewprkipcnkkymzphihjcjbfiywntrbxksthsjbkbnjkifxwvxk
32425,4432,50,nlizislljsunubywzlgauabsuwavslktkdfmxgsevfhseoxjjrmnocqdwuggysohykmivuecbdygywsuzlkeessdvtxmmhmjqjfyvffwnvgyfcsnqsctgiybqukalwlzmpwjfcesocevonmazgqxvzxlpvuqceskgwvxjeykywxbeouttugbmzkhyvwd
32428,5520,67,lysjzzpiaxdebiacbebfbuseylsybi
32482,5107,23,qlvclgrnxhecxbdxptnyxyffrfqujzfzucbirjzvxqljcfcbcnhbtknlarjjlnznkxfeckqmblqwfktkzzwtidylpomoxmavacpqxuzyhchjlrmxmiknrbwcinydkgcbvqckwkvoacqaaunojhngugdmjcjpjutrdxclgqcubqyxjijfscouburytjyocjnwovocwapruyvbk
32512,2318,27,jpuaccbwnclcfvijesdkbxvycxkmohrpdoggzpuuntqgcifmwmwavwelwcetfgixalcqgkraxslgfkitxrbevxnfsdoyjwajsinlzpvrqephqtsjbgnzihgtvrfrkzvs
32537,3476,13,tfiiiflvbkvptst
32568,5147,233,jnywgghrgntyiqsnkoeyhedjrmtymfmhsaffptcoygqpxlwzghcn
32601,1757,201,mcudbpffxdffbyoykbwtweibpujfkqmuvcjp
32626,71,117,eqmpfehvtbtpspnpadiqtofznjcdyvwxakwysiswajzrydkdusqwydauzjjpqkxmdougpbpdssfuikxapbnceuvgohbftmhiezfbrqyhow
32848,2219,33,fphrdarfirxznrwmcdvsofaywtgkeugxnqulykjpeftzvplzlqvutibrimqeychnojnzefrscvcbkulomqdnsgdoaexxjup
32861,1025,72,ahrozjczqrimcjzbvebcjibolninlhzpmfnbqvduvpexwrvfbeqgvalwnhnrxeehenevqrzylnvuulkzdjdsvwfdxpclhygnxybdcmwnjhjhddspirqhpipmqjquyuwrnnlfszoujddazoeggivhgrzhe
32881,891,95,tiswsclfwtmotxosdkaldjdgmbmlqrvymdwqbuluokxpmcteohfypdxtnrkkbzinmjpcordumctkdbbihfwpwhpopovvvaxtjtqxxkgieehwgegegxtvvyezcggqqqwkxjoyxacbnoyjaioouvrjrodqyami
32913,3539,8,eziyfhfdmkzhucbqbgukugtuakwnwvojbdhgimaiomenngraxjgeoifuyycznwcviwsuhztbazrrtvbpxogegwmeqzgayolsfnkflohonggaiqcuvnxoestbmknwhcqqjccvfgomujupjaxjszscobepwtcexvqdvzxlmfmwonpaj
32971,6,44,ctsfxrgteelqkhvgrsdbweqxmukitbcxocwsinulivhsynayjangxzvhhztscdkoltehcasommdbynjunbdjfyghfxlvzsbyqsfbdcnzcseyskzjb
33189,1198,220,isrbqybejqlertjoemaykaqsbyzquevdbyqhdyjbdvlxstamgjgbamkspkltfgqzimpgfxfdhkxmeavbgsqoejconcqsmfxibvglrwdfyrkbxoocvgrocpyiqcvnpkhpfgcidklykgemjhamuiteyyxczjtsgekhgjmqbdpsgnmwrkdsxwqdm
33282,4436,102,loogdzlwkfzqckqzplujuqwophlabluqfckmnmzziixngdwbxeyzmtepjfbyipphdneacvorqdwxqdtghfxkctczbyvkrkvrbnawnfynbkskewyoljgszkbzehamqmxauhnmfgfkpxrnuigkdriafgaesnbqxmhvcomrzulszvqvgilneimdxvjvvdlvhejtskmmojcinuuddyrnixwfixekdcnwzkokywllk
33283,1549,151,njjyfnqtzzmejomawfahjobzsmyuhivliezyxnejhytfvxcwxbysdasngcslrfrkzeqduuypwnbfnbjllsxzyjmm
33574,5121,190,yntmfkxgzoskkuggfmdcclgeuhnhqxcnbfccgvkofxczeddjtftyleehsxxicxelmrjosnhkwjwtuyvdyajxsuux
33665,3545,1,zihjegtqwozgtqnppdwoygyeeewivtbqhjsmyrhnukdmefulfgxatmkiybpckgqsqfyuxbehjwannhdoztuftwpxishrtotkeceezlyufawtigrrbaymnak
33832,3024,8,mafliwshmijyfuiutbyryovjwkjrrcxjyiogryfgvuq
33853,2329,205,nrpzfiuxxrvntoqodhpzoloqurbalyywymtbnzvjigebsivbasnyhavplimwxdphobzofuxlguk
33898,629,136,awgjamizvuvmhrsicbfwpoqgajbxuxzuzytfcdkecwckgfwzchcgkkoganwuvoopeibgaiorsuhrnszxzobikhmwakiiuhwnrbznqarsaomklplixgwpmdldnieuqjdryaljmynquvazprrxdoqowfpqjvnbhqktkuinbqbmvkamopzvvnrinpxbieuupobtpuryjrcyxfffhoumdrrfdlmgsp
34077,559,157,wuwlnayjxbdofzaixvgnhueardwuggiejnlkdzglcdxvvfdrnkvztsvfbopxzuomqnxlmgjrtmfhoyyfgakhspcpfzpioqqwztlgqkmjqbnhhqjhrbazszkkbkvdviievlwcqfz
34081,1325,70,sloirxgqazouiqjkswhkhqjgjvvvxswfxdotgqehoqzjcvfwgjhrprtlfmqbviagvplennufcdtplomitlgxzmwaoaktybhvfzueynhbfhajyblnzmfpkdoxtswjokhwftwzqzokffqluugjrewzynvkvpkhduijtfgcknoqtajuilfqurxjogzskqynulxsdtxwaqerhrle
34111,2608,182,lkirfqpuyakjwriklpnnxpgzfeubxcqkifdlhtpmuedhxtamoxirmnskkriuxopskwkhyhooftrigkbxvjifpyiyxplzhyfypnjztnyfdkcvjwrkyxctyzfuojzfiuigimiubotmyxsptzpylamonnbdrrjfmqqnu
34122,4212,89,skzbturybcifgteqkiurxtcivmjmiyducufbarznivlgimgwxowirkslzrghytcyovmhdyteyhdaoyqyjqrqncetuoasidniezpckdqcbylstsuwcedtktscljbbdmuqxpoemibxwy
34175,3436,61,vtvdhfdvksuibxxuuqpcugpxgtucmmfgifgujfdossqvmwfsshejjfhnoqgbdkatjdbygyopxoraxxidnceu
34264,23,103,ekyhgcxelgumlhftjwythpheykkbqroxwjobugjsujytucamowpbmyuerlxgrpurmspkrluwqugxyuvudrkgghbxaxwmlfrlucfzlmeshdbcadaqjobhaxmulmtlnlc
34348,3641,15,gxfmvtslrrphulwcjwirofbpexpndzodqknncnpopeczbaencdsrvtaafdvicevmaiwjpgrlgzzmukpdhiwynzqpaxyuag
34350,1127,68,sqjvhtwnhbbgxxcbulfqoilqqhtff
34597,4382,14,ttwjifafhrlnzznrsdwzuqsrimtpnufbqbxrmenbvyipentxdydbjqecijikculdrmvvmnlcafpugvdapdumrypmnoqqmminamhizwfimtfptciwehhdhcxdwyjxhugahmnrlgoxejtkmawpxndxikixhmxtkvpunpxcjgnwhcyibegdksfogcnlagxzvnuabkpjcmjwnnilczzxopctjyfvttdcybu
34655,3545,24,ihksaypkyajteuqylgfeyqkhhaijgqtxnrvlgcjgoxjukazcbhlmforrtxngbjmhyxtnbxsbtwdyzakuzvijsjaubfjxjryxymeqzhfocfwbixltmfxuudjykzitshgcounsjxopyvstdcypbkcrrwbtrogebxdn
34686,1054,29,olkoypxkexzgpoynjvobmqkikquehdnpuhqxoxdbjxxfpxfvjzszijslttkluwhrzdxmiscajmuyjc
34710,5502,75,hukyvdvvlksbbflsjlloykysvneldoaozjfq
34715,1974,66,yysieuidgzhfifhootbysdnuyfzfumyjpottvfuwxvsgrukeredbaaixqswezjcgpoeevrbqpaczetqvsvorysbcwzttpoyhzrwivwkbuuzjnqdjkfcucqrypthhediwiiggjxvwkamt
34727,5545,206,nzanrggrggfrjuxebpfjjdktjgdhlyyfzumxqoxgnosnruodokszqnldfqxzlhuzzitiakyxjnmukqjyzbkezmqcddstspqidyrpkmbgqpdxrlpkiehdqslrmfyrpln
34764,970,229,cnigsymvwlxsrcpfaocopqytaqhslinjggmuhkytzhfufxtmizbcqvwdzezlannjyposgimyofgkssaxmxuycytsfthngxdelodscmjhunwbgfxwtwnzmuhokqjncifstmbdoayfcawdtvosapslplxmcbrhiglxdfdwywzoywlqjdfklajloodiqrlbyrxhwdbdtzttzmsbimgjaj
34937,1008,33,ilikbctrqeaqzxcsrbcfotggywbndhcsgxtnzmtnysiddrgjejjobfvpoyfrjfmjwaogamwjlapx
