user_id,anime_id,watching_status,watched_episodes
4382,877,2,47
4382,20,2,220
4382,853,2,26
4382,322,2,12
4382,325,2,25
4382,326,2,4
4382,1538,2,24
4382,957,2,39
4382,114,2,26
4382,166,2,26
4382,24,2,26
4382,1559,2,50
4382,100,2,13
4382,341,2,25
4382,849,2,14
4382,182,2,26
4382,861,2,24
4382,392,2,112
4382,1482,4,1
4382,1726,4,2
4382,246,4,1
4382,1483,4,4
4382,323,4,1
4382,170,4,4
4385,387,1,8
4385,339,1,8
4385,1293,1,3
4385,1,2,26
4385,1535,2,37
4385,121,2,51
4385,30,2,26
4385,849,2,14
4385,1887,4,5
4385,1292,6,0
4385,1852,6,0
4385,467,6,0
4385,237,6,0
4385,323,6,0
4385,457,6,0
4385,114,6,0
4385,440,6,0
4386,457,1,0
4386,30,1,0
4386,101,2,13
4386,68,2,23
4386,59,2,26
4386,1818,2,26
4386,1575,2,25
4386,1535,2,37
4386,122,2,52
4386,74,2,26
4386,934,2,26
4386,1889,2,24
4386,228,2,26
4386,1594,2,26
4386,1530,2,24
4386,145,2,26
4386,469,2,24
4386,146,2,12
4386,1887,2,24
4386,334,2,76
4386,521,2,52
4386,325,2,25
4386,721,2,38
4386,355,2,24
4386,789,2,6
4386,79,2,24
4386,1836,2,12
4386,1965,2,13
4386,1728,2,52
4386,849,2,14
4386,687,2,52
4386,1195,2,13
4386,1840,2,12
4386,269,4,0
4386,71,4,5
4386,339,4,0
4386,857,6,0
4386,150,6,0
4386,1690,6,0
4386,60,6,0
4386,1,6,0
4386,1482,6,2
4386,356,6,0
4386,121,6,0
4386,1571,6,0
4386,16,6,0
4386,587,6,0
4386,488,6,0
4386,147,6,0
4386,1579,6,0
4386,1810,6,0
4386,19,6,0
4386,1210,6,0
4386,1699,6,0
4386,24,6,0
4386,341,6,0
4386,472,6,0
4386,178,6,0
4386,861,6,0
4387,1575,2,25
4387,1535,2,37
4387,30,2,26
4387,240,6,0
4387,1887,6,0
4388,269,1,283
4388,1,1,16
4388,1482,1,41
4388,790,1,13
4388,1604,1,72
4388,33,1,7
4388,457,1,3
4388,210,1,27
4388,205,1,8
4388,338,1,12
4388,101,2,13
4388,1554,2,12
4388,104,2,24
4388,1498,2,12
4388,68,2,23
4388,889,2,12
4388,150,2,50
4388,1575,2,25
4388,61,2,26
4388,1535,2,37
4388,1726,2,12
4388,226,2,13
4388,356,2,24
4388,120,2,26
4388,71,2,24
4388,73,2,13
4388,72,2,12
4388,121,2,51
4388,1974,2,51
4388,245,2,43
4388,267,2,26
4388,134,2,13
4388,270,2,13
4388,509,2,13
4388,1579,2,25
4388,1412,2,23
4388,98,2,26
4388,93,2,50
4388,94,2,50
4388,19,2,74
4388,877,2,47
4388,20,2,220
4388,195,2,12
4388,853,2,26
4388,322,2,12
4388,325,2,25
4388,1699,2,24
4388,419,2,26
4388,24,2,26
4388,170,2,101
4388,1965,2,13
4388,473,2,12
4388,6,2,26
4388,177,2,26
4388,74,3,13
4388,849,3,4
4388,132,4,6
4388,146,4,4
4388,306,6,0
4388,57,6,0
4388,1690,6,0
4388,1818,6,0
4388,1251,6,0
4388,411,6,0
4388,1592,6,0
4388,845,6,0
4388,1735,6,0
4388,30,6,0
4388,1210,6,0
4388,198,6,0
4388,969,6,0
4388,1607,6,0
4388,861,6,0
4389,853,1,0
4389,1535,2,37
4389,356,2,24
4389,20,2,220
4389,1735,2,500
4389,1195,2,13
4389,1840,2,12
4389,355,4,0
4390,889,1,1
4390,223,1,7
4390,136,1,3
4390,530,2,46
4390,1535,2,37
4390,226,2,13
4390,934,2,26
4390,1889,2,24
4390,249,2,8
4390,1195,2,13
4390,202,3,1
4390,120,4,10
4390,1887,4,1
4390,20,4,2
4390,527,4,24
4390,457,6,0
4390,1699,6,0
4390,205,6,0
4390,846,6,0
4390,355,6,0
4391,1818,2,26
4391,226,2,13
4391,134,2,13
4391,185,2,26
4391,153,2,45
4391,467,2,26
4391,801,2,26
4391,97,2,26
4391,30,2,26
4391,1827,2,26
4391,123,6,0
4391,182,6,0
4392,269,1,0
4392,1735,1,63
4392,210,1,24
4392,166,1,16
4392,50,2,24
4392,59,2,26
4392,1818,2,26
4392,71,2,24
4392,73,2,13
4392,72,2,12
4392,270,2,13
4392,185,2,26
4392,33,2,25
4392,189,2,24
4392,576,2,13
4392,157,2,26
4392,20,2,220
4392,195,2,12
4392,196,2,12
4392,165,2,26
4392,45,2,95
4392,168,2,26
4392,24,2,26
4392,846,2,26
4392,849,2,14
4392,1459,2,49
4392,202,2,26
4393,269,1,126
4393,1575,1,2
4393,1,1,0
4393,121,1,0
4393,93,1,0
4393,853,1,9
4393,849,1,2
4393,530,2,46
4393,123,2,52
4393,104,6,0
4393,150,6,0
4393,1482,6,0
4393,1535,6,0
4393,1571,6,0
4393,934,6,0
4393,618,6,0
4393,1604,6,0
4393,355,6,0
4393,169,6,0
4394,1535,2,37
4394,225,2,64
4394,813,2,291
4394,20,2,220
4394,1735,3,424
4394,269,6,0
4394,226,6,0
4394,121,6,0
4394,245,6,0
4394,467,6,0
4394,1887,6,0
4394,19,6,0
4394,457,6,0
4394,1210,6,0
4395,195,1,0
4395,154,1,17
4395,1575,2,25
4395,1535,2,37
4395,226,2,13
4395,356,2,24
4395,270,2,13
4395,30,2,26
4395,67,6,0
4395,1818,6,0
4395,1,6,0
4395,1482,6,0
4395,121,6,0
4395,19,6,0
4395,355,6,0
4395,79,6,0
4395,392,6,0
4395,1195,6,0
4396,1735,1,486
4396,202,1,3
4396,878,1,4
4396,50,2,24
4396,101,2,13
4396,857,2,25
4396,1554,2,12
4396,109,2,24
4396,1498,2,12
4396,68,2,23
4396,889,2,12
4396,1519,2,12
4396,269,2,366
4396,150,2,50
4396,1536,2,26
4396,59,2,26
4396,60,2,24
4396,1818,2,26
4396,1575,2,25
4396,1482,2,103
4396,61,2,26
4396,1535,2,37
4396,223,2,153
4396,226,2,13
4396,790,2,23
4396,356,2,24
4396,71,2,24
4396,73,2,13
4396,122,2,52
4396,121,2,51
4396,1858,2,12
4396,1571,2,25
4396,241,2,11
4396,487,2,13
4396,133,2,12
4396,297,2,12
4396,587,2,6
4396,318,2,10
4396,1570,2,12
4396,260,2,13
4396,136,2,62
4396,509,2,13
4396,257,2,13
4396,1956,2,12
4396,160,2,13
4396,940,2,26
4396,228,2,26
4396,153,2,45
4396,489,2,12
4396,143,2,12
4396,1530,2,24
4396,145,2,26
4396,469,2,24
4396,667,2,12
4396,1604,2,203
4396,845,2,51
4396,274,2,24
4396,147,2,14
4396,668,2,13
4396,146,2,12
4396,237,2,50
4396,189,2,24
4396,193,2,24
4396,576,2,13
4396,276,2,12
4396,277,2,14
4396,77,2,13
4396,273,2,12
4396,98,2,26
4396,99,2,26
4396,330,2,13
4396,93,2,50
4396,1722,2,26
4396,877,2,47
4396,20,2,220
4396,584,2,24
4396,195,2,12
4396,196,2,12
4396,1569,2,12
4396,209,2,26
4396,165,2,26
4396,1601,2,22
4396,1699,2,24
4396,64,2,12
4396,65,2,12
4396,167,2,24
4396,355,2,24
4396,154,2,64
4396,1559,2,50
4396,169,2,12
4396,79,2,24
4396,879,2,26
4396,836,2,26
4396,1965,2,13
4396,152,2,24
4396,198,2,24
4396,341,2,25
4396,390,2,26
4396,916,2,13
4396,177,2,26
4396,969,2,26
4396,113,2,26
4396,479,2,51
4396,7,2,26
4396,935,2,24
4396,1195,2,13
4396,1840,2,12
4396,880,3,15
4396,1606,3,39
4396,335,3,22
4396,477,4,0
4396,962,4,0
4396,67,4,3
4396,1690,4,5
4396,236,4,15
4396,239,4,0
4396,246,4,14
4396,16,4,5
4396,958,4,0
4396,379,4,1
4396,1594,4,0
4396,634,4,2
4396,467,4,6
4396,483,4,4
4396,251,4,18
4396,94,4,18
4396,457,4,4
4396,1738,4,0
4396,1546,4,7
4396,45,4,4
4396,205,4,7
4396,339,4,1
4396,100,4,2
4396,687,4,33
4396,180,4,4
4397,1251,1,3
4397,288,2,51
4397,150,2,50
4397,1575,2,25
4397,1535,2,37
4397,552,2,54
4397,120,2,26
4397,121,2,51
4397,243,2,13
4397,136,2,62
4397,853,2,26
4397,24,2,26
4397,61,3,13
4397,263,3,51
4397,1604,3,16
4397,19,3,8
4397,20,3,81
4397,1210,3,2
4397,1530,4,5
4397,846,4,16
4397,232,6,0
4397,59,6,0
4397,1482,6,0
4397,356,6,0
4397,918,6,0
4397,245,6,0
4397,237,6,0
4398,269,1,200
4398,1575,2,25
4398,856,2,26
4398,67,6,0
4398,57,6,0
4398,68,6,0
4398,889,6,0
4398,1690,6,0
4398,1536,6,0
4398,1818,6,0
4398,1482,6,0
4398,61,6,0
4398,1535,6,0
4398,1726,6,0
4398,15,6,0
4398,16,6,0
4398,387,6,0
4398,185,6,0
4398,469,6,0
4398,1604,6,0
4398,237,6,0
4398,80,6,0
4398,323,6,0
4398,457,6,0
4398,877,6,0
4398,30,6,0
4398,853,6,0
4398,329,6,0
4398,165,6,0
4398,168,6,0
4398,205,6,0
4398,355,6,0
4398,849,6,0
4398,174,6,0
4398,6,6,0
4398,7,6,0
4398,202,6,0
4398,1195,6,0
4399,889,2,12
4399,1519,2,12
4399,1575,2,25
4399,1,2,26
4399,1535,2,37
4399,223,2,153
4399,813,2,291
4399,356,2,24
4399,121,2,51
4399,245,2,43
4399,136,2,62
4399,20,2,220
4399,30,2,26
4399,205,2,26
4399,6,2,26
4399,57,3,14
4399,269,3,0
4399,1735,3,196
4399,527,3,0
4399,68,4,1
4399,1482,6,0
4399,226,6,0
4399,790,6,0
4399,384,6,0
4399,918,6,0
4399,587,6,0
4399,379,6,0
4399,1604,6,0
4399,486,6,0
4399,1887,6,0
4399,19,6,0
4399,457,6,0
4399,877,6,0
4399,272,6,0
4399,1559,6,0
4399,861,6,0
4400,269,1,0
4400,240,1,12
4400,185,1,0
4400,863,1,0
4400,1735,1,0
4400,24,1,0
4400,6,1,0
4400,392,1,0
4400,66,2,26
4400,67,2,24
4400,530,2,46
4400,1535,2,37
4400,223,2,153
4400,813,2,291
4400,71,2,24
4400,73,2,13
4400,72,2,12
4400,384,2,13
4400,245,2,43
4400,297,2,12
4400,1887,2,24
4400,20,2,220
4400,1210,2,24
4400,527,2,276
4400,210,2,161
4400,849,2,14
4400,1726,4,0
4400,860,4,0
4401,356,2,24
4401,323,2,13
4401,20,2,220
4401,849,2,14
4401,1735,4,0
4403,120,6,0
4403,263,6,0
4403,934,6,0
4403,1889,6,0
4403,228,6,0
4403,323,6,0
4404,121,2,51
4404,185,2,26
4404,186,2,13
4404,469,2,24
4404,1559,2,50
4404,1195,2,13
4404,1840,2,12
4404,57,3,16
4404,467,3,11
4404,154,3,17
4404,269,4,78
4404,918,4,13
4404,18,4,0
4404,790,6,0
4405,66,1,6
4405,918,1,114
4405,457,1,6
4405,857,2,25
4405,889,2,12
4405,1519,2,12
4405,1575,2,25
4405,1,2,26
4405,356,2,24
4405,71,2,24
4405,73,2,13
4405,72,2,12
4405,121,2,51
4405,146,2,12
4405,467,2,26
4405,801,2,26
4405,237,2,50
4405,1887,2,24
4405,76,2,13
4405,98,2,26
4405,330,2,13
4405,323,2,13
4405,20,2,220
4405,30,2,26
4405,1210,2,24
4405,229,2,12
4405,205,2,26
4405,1827,2,26
4405,849,2,14
4405,6,2,26
4405,57,3,7
4405,1536,3,1
4405,1535,3,8
4405,226,3,1
4405,1735,3,240
4405,610,3,2
4405,355,3,1
4405,269,4,255
4405,228,4,12
4405,412,4,3
4405,860,4,1
4405,1292,6,0
4405,101,6,0
4405,586,6,0
4405,1690,6,0
4405,369,6,0
4405,232,6,0
4405,1818,6,1
4405,240,6,0
4405,132,6,0
4405,16,6,0
4405,387,6,0
4405,1852,6,0
4405,934,6,0
4405,253,6,0
4405,1025,6,0
4405,1530,6,0
4405,1604,6,0
4405,634,6,0
4405,97,6,0
4405,77,6,0
4405,99,6,0
4405,161,6,0
4405,329,6,1
4405,209,6,0
4405,165,6,0
4405,166,6,0
4405,167,6,0
4405,339,6,0
4405,879,6,0
4405,855,6,0
4405,177,6,0
4405,969,6,0
4406,303,2,48
4406,53,2,24
4406,394,2,12
4406,348,2,13
4406,530,2,46
4406,740,2,43
4406,532,2,38
4406,1239,2,39
4406,232,2,70
4406,59,2,26
4406,1126,2,13
4406,120,2,26
4406,72,2,12
4406,134,2,13
4406,260,2,13
4406,379,2,26
4406,274,2,24
4406,467,2,26
4406,189,2,24
4406,252,2,26
4406,435,2,20
4406,276,2,12
4406,277,2,14
4406,76,2,13
4406,77,2,13
4406,30,2,26
4406,272,2,26
4406,195,2,12
4406,196,2,12
4406,853,2,26
4406,167,2,24
4406,339,2,13
4406,100,2,13
4406,342,2,13
4406,177,2,26
4406,113,2,26
4406,294,3,0
4406,801,3,0
4406,210,3,26
4406,269,4,158
4406,427,4,0
4406,295,6,0
4407,1292,2,5
4407,67,2,24
4407,889,2,12
4407,1519,2,12
4407,1818,2,26
4407,1,2,26
4407,226,2,13
4407,71,2,24
4407,73,2,13
4407,121,2,51
4407,267,2,26
4407,33,2,25
4407,467,2,26
4407,252,2,26
4407,166,2,26
4407,205,2,26
4407,1535,4,25
4407,245,4,9
4407,20,4,2
4407,60,6,0
4407,1482,6,0
4407,1726,6,0
4407,790,6,0
4407,801,6,0
4407,272,6,0
4407,1860,6,0
4407,6,6,0
4408,231,1,10
4408,495,1,5
4408,288,1,30
4408,269,1,74
4408,150,1,21
4408,998,1,1
4408,232,1,10
4408,1470,1,5
4408,1818,1,5
4408,289,1,3
4408,1661,1,1
4408,1678,1,1
4408,1482,1,1
4408,1132,1,2
4408,223,1,35
4408,1250,1,14
4408,1157,1,1
4408,120,1,1
4408,71,1,8
4408,1251,1,3
4408,1281,1,2
4408,918,1,1
4408,270,1,1
4408,257,1,2
4408,249,1,15
4408,1594,1,20
4408,145,1,2
4408,1604,1,77
4408,516,1,6
4408,218,1,6
4408,52,1,5
4408,1486,1,21
4408,634,1,2
4408,250,1,38
4408,1887,1,4
4408,1161,1,2
4408,19,1,1
4408,323,1,2
4408,840,1,2
4408,20,1,24
4408,1735,1,324
4408,800,1,3
4408,350,1,1
4408,527,1,21
4408,210,1,3
4408,45,1,12
4408,339,1,1
4408,355,1,12
4408,154,1,5
4408,1559,1,2
4408,534,1,2
4408,174,1,2
4408,605,1,5
4408,113,1,1
4408,1293,1,5
4408,861,1,5
4408,718,1,1
4408,392,1,40
4408,50,2,24
4408,303,2,48
4408,880,2,22
4408,53,2,24
4408,101,2,13
4408,1554,2,12
4408,530,2,46
4408,740,2,43
4408,532,2,38
4408,68,2,23
4408,889,2,12
4408,1519,2,12
4408,59,2,26
4408,1575,2,25
4408,1,2,26
4408,63,2,12
4408,1535,2,37
4408,552,2,54
4408,1313,2,50
4408,563,2,12
4408,813,2,291
4408,226,2,13
4408,356,2,24
4408,122,2,52
4408,121,2,51
4408,384,2,13
4408,242,2,13
4408,245,2,43
4408,1706,2,13
4408,16,2,24
4408,1142,2,12
4408,587,2,6
4408,379,2,26
4408,934,2,26
4408,1889,2,24
4408,136,2,62
4408,509,2,13
4408,160,2,13
4408,228,2,26
4408,469,2,24
4408,1087,2,48
4408,147,2,14
4408,486,2,13
4408,554,2,24
4408,690,2,26
4408,189,2,24
4408,1412,2,23
4408,1425,2,155
4408,193,2,24
4408,276,2,12
4408,1453,2,96
4408,1138,2,52
4408,330,2,13
4408,90,2,49
4408,1722,2,26
4408,776,2,12
4408,30,2,26
4408,1210,2,24
4408,229,2,12
4408,584,2,24
4408,195,2,12
4408,196,2,12
4408,853,2,26
4408,573,2,25
4408,529,2,13
4408,24,2,26
4408,167,2,24
4408,169,2,12
4408,440,2,39
4408,6,2,26
4408,481,2,224
4408,1195,2,13
4408,1840,2,12
4408,1629,6,0
4408,782,6,0
4408,1082,6,0
4408,279,6,0
4408,64,6,0
4408,567,6,0
4409,66,1,0
4409,1482,1,0
4409,356,1,0
4409,239,1,0
4409,516,1,0
4409,274,1,0
4409,1887,1,0
4409,721,1,0
4409,209,1,0
4409,48,2,26
4409,298,2,12
4409,50,2,24
4409,1292,2,5
4409,477,2,13
4409,109,2,24
4409,288,2,51
4409,889,2,12
4409,1519,2,12
4409,1050,2,76
4409,59,2,26
4409,1575,2,25
4409,1,2,26
4409,1194,2,12
4409,1535,2,37
4409,552,2,54
4409,1132,2,50
4409,813,2,291
4409,226,2,13
4409,1250,2,26
4409,790,2,23
4409,120,2,26
4409,71,2,24
4409,72,2,12
4409,240,2,12
4409,918,2,201
4409,456,2,26
4409,134,2,13
4409,379,2,26
4409,257,2,13
4409,186,2,13
4409,1604,2,203
4409,33,2,25
4409,52,2,26
4409,250,2,150
4409,801,2,26
4409,237,2,50
4409,189,2,24
4409,157,2,26
4409,330,2,13
4409,1738,2,12
4409,1546,2,26
4409,30,2,26
4409,272,2,26
4409,1212,2,26
4409,853,2,26
4409,1538,2,24
4409,64,2,12
4409,45,2,94
4409,205,2,26
4409,24,2,26
4409,355,2,24
4409,79,2,24
4409,535,2,26
4409,1172,2,26
4409,478,2,26
4409,25,2,24
4409,390,2,26
4409,849,2,14
4409,1860,2,14
4409,687,2,52
4409,6,2,26
4409,481,2,224
4409,880,3,0
4409,857,3,0
4409,1536,3,0
4409,60,3,0
4409,61,3,0
4409,73,3,0
4409,246,3,51
4409,263,3,0
4409,135,3,0
4409,967,3,0
4409,185,3,0
4409,1606,3,0
4409,467,3,0
4409,97,3,0
4409,738,3,0
4409,1138,3,0
4409,1210,3,24
4409,107,3,0
4409,527,3,0
4409,154,3,0
4409,508,3,0
4409,861,3,24
4409,230,4,0
4409,1669,4,0
4409,1668,4,0
4409,269,4,0
4409,1313,4,0
4409,859,4,0
4409,874,4,0
4409,223,4,0
4409,225,4,0
4409,296,4,0
4409,1685,4,0
4409,122,4,0
4409,121,4,0
4409,1956,4,0
4409,249,4,0
4409,93,4,0
4409,1137,4,0
4409,776,4,0
4409,20,4,0
4409,1735,4,0
4409,238,4,0
4409,1710,4,0
4409,22,4,0
4409,180,4,0
4409,278,4,0
4409,935,4,0
4409,482,4,0
4409,392,4,0
4409,1195,4,0
4409,962,6,0
4409,57,6,0
4409,1690,6,0
4409,15,6,0
4409,1974,6,0
4409,267,6,0
4409,318,6,0
4409,1410,6,0
4409,153,6,0
4409,1025,6,0
4409,145,6,0
4409,323,6,0
4409,877,6,0
4409,326,6,0
4409,329,6,0
4409,163,6,0
4409,165,6,0
4409,166,6,0
4409,198,6,0
4409,567,6,0
4409,1293,6,0
4409,961,6,0
4409,29,6,0
4409,1249,6,0
4410,889,1,10
4410,1292,2,5
4410,586,2,11
4410,1575,2,25
4410,1,2,26
4410,1535,2,37
4410,356,2,24
4410,120,2,26
4410,387,2,13
4410,877,2,47
4410,853,2,26
4410,325,2,25
4410,205,2,26
4410,1827,2,26
4410,198,2,24
4410,916,2,13
4410,57,3,12
4410,355,3,8
4410,101,6,0
4410,857,6,0
4410,230,6,0
4410,66,6,0
4410,67,6,0
4410,68,6,0
4410,1519,6,0
4410,150,6,0
4410,1690,6,0
4410,369,6,0
4410,60,6,0
4410,1818,6,0
4410,226,6,0
4410,790,6,0
4410,71,6,0
4410,73,6,0
4410,72,6,0
4410,850,6,0
4410,384,6,0
4410,395,6,0
4410,240,6,0
4410,129,6,0
4410,1571,6,0
4410,918,6,0
4410,245,6,0
4410,411,6,0
4410,267,6,0
4410,134,6,0
4410,16,6,0
4410,1142,6,0
4410,587,6,0
4410,270,6,0
4410,1852,6,0
4410,934,6,0
4410,1889,6,0
4410,160,6,0
4410,185,6,0
4410,18,6,0
4410,186,6,0
4410,228,6,0
4410,153,6,0
4410,1025,6,0
4410,1530,6,0
4410,145,6,0
4410,845,6,0
4410,486,6,0
4410,467,6,0
4410,801,6,0
4410,251,6,0
4410,252,6,0
4410,80,6,0
4410,19,6,0
4410,323,6,0
4410,457,6,0
4410,30,6,0
4410,1210,6,0
4410,272,6,0
4410,490,6,0
4410,329,6,0
4410,1699,6,0
4410,45,6,0
4410,529,6,0
4410,957,6,0
4410,166,6,0
4410,24,6,0
4410,846,6,0
4410,167,6,0
4410,339,6,0
4410,1559,6,0
4410,440,6,0
4410,478,6,0
4410,849,6,0
4410,26,6,0
4410,177,6,0
4410,969,6,0
4410,156,6,0
4410,861,6,0
4411,269,1,140
4411,1604,1,10
4411,1575,2,25
4411,121,2,51
4411,1887,2,24
4411,849,2,14
4411,22,2,178
4411,481,2,224
4411,64,3,2
4413,226,4,7
4413,228,6,0
4414,232,2,70
4414,356,2,24
4414,30,2,26
4414,339,2,13
4414,849,2,14
4414,934,3,4
4414,205,3,14
4414,1535,4,13
4414,1292,6,0
4414,101,6,0
4414,477,6,0
4414,66,6,0
4414,889,6,0
4414,1575,6,0
4414,1,6,0
4414,226,6,0
4414,790,6,0
4414,1251,6,0
4414,239,6,0
4414,287,6,0
4414,245,6,0
4414,16,6,0
4414,387,6,0
4414,1530,6,0
4414,486,6,0
4414,237,6,0
4414,1887,6,0
4414,19,6,0
4414,457,6,0
4414,877,6,0
4414,1210,6,0
4414,329,6,0
4414,721,6,0
4414,64,6,0
4414,45,6,0
4414,440,6,0
4414,855,6,0
4414,182,6,0
4414,26,6,0
4414,1195,6,0
4415,48,2,26
4415,101,2,13
4415,857,2,25
4415,889,2,12
4415,1519,2,12
4415,232,2,70
4415,1818,2,26
4415,1575,2,25
4415,1535,2,37
4415,226,2,13
4415,356,2,24
4415,71,2,24
4415,73,2,13
4415,121,2,51
4415,134,2,13
4415,934,2,26
4415,1889,2,24
4415,257,2,13
4415,1530,2,24
4415,98,2,26
4415,20,2,220
4415,1569,2,12
4415,853,2,26
4415,64,2,12
4415,65,2,12
4415,355,2,24
4415,169,2,12
4415,79,2,24
4415,1965,2,13
4415,174,2,24
4415,1860,2,14
4415,861,2,24
4415,1195,2,13
4415,1840,2,12
4415,109,3,6
4415,269,3,0
4415,1482,3,2
4415,72,3,0
4415,918,3,2
4415,1956,3,0
4415,228,3,22
4415,1604,3,30
4415,147,3,0
4415,1887,3,4
4415,76,3,1
4415,1735,3,0
4415,529,3,0
4415,205,3,0
4415,24,3,1
4415,849,3,0
4415,790,4,0
4415,1583,6,0
4415,50,6,0
4415,306,6,0
4415,53,6,0
4415,477,6,0
4415,1554,6,0
4415,56,6,0
4415,66,6,0
4415,67,6,0
4415,57,6,0
4415,68,6,0
4415,150,6,0
4415,1690,6,0
4415,369,6,0
4415,1542,6,0
4415,1536,6,0
4415,59,6,0
4415,833,6,0
4415,60,6,0
4415,841,6,0
4415,63,6,0
4415,294,6,0
4415,1250,6,0
4415,120,6,0
4415,74,6,0
4415,1858,6,0
4415,383,6,0
4415,240,6,0
4415,132,6,0
4415,1571,6,0
4415,385,6,0
4415,241,6,0
4415,456,6,0
4415,245,6,0
4415,133,6,0
4415,297,6,0
4415,246,6,0
4415,411,6,0
4415,16,6,0
4415,387,6,0
4415,587,6,0
4415,1570,6,0
4415,1852,6,0
4415,910,6,0
4415,136,6,0
4415,488,6,0
4415,1694,6,0
4415,1230,6,0
4415,940,6,0
4415,1594,6,0
4415,141,6,0
4415,863,6,0
4415,590,6,0
4415,577,6,0
4415,489,6,0
4415,143,6,0
4415,145,6,0
4415,469,6,0
4415,667,6,0
4415,1606,6,0
4415,274,6,0
4415,1579,6,0
4415,486,6,0
4415,668,6,0
4415,146,6,0
4415,412,6,0
4415,467,6,0
4415,237,6,0
4415,1591,6,0
4415,1810,6,0
4415,97,6,0
4415,189,6,0
4415,275,6,0
4415,193,6,0
4415,252,6,0
4415,576,6,0
4415,157,6,0
4415,99,6,0
4415,860,6,0
4415,158,6,0
4415,335,6,0
4415,93,6,0
4415,323,6,0
4415,1722,6,0
4415,1546,6,0
4415,30,6,0
4415,1210,6,0
4415,1243,6,0
4415,229,6,0
4415,584,6,0
4415,272,6,0
4415,490,6,0
4415,161,6,0
4415,610,6,0
4415,417,6,0
4415,165,6,0
4415,1699,6,0
4415,957,6,0
4415,167,6,0
4415,1827,6,0
4415,339,6,0
4415,154,6,0
4415,789,6,0
4415,1727,6,0
4415,1557,6,0
4415,152,6,0
4415,1602,6,0
4415,854,6,0
4415,478,6,0
4415,198,6,0
4415,341,6,0
4415,421,6,0
4415,855,6,0
4415,1603,6,0
4415,390,6,0
4415,173,6,0
4415,22,6,0
4415,472,6,0
4415,916,6,0
4415,113,6,0
4415,479,6,0
4415,354,6,0
4415,688,6,0
4415,856,6,0
4415,1607,6,0
4415,7,6,0
4415,935,6,0
4415,184,6,0
4416,1690,1,14
4416,30,1,5
4416,1575,2,25
4416,1535,2,37
4416,19,2,1
4416,226,4,3
4416,1699,4,12
4416,345,6,0
4416,134,6,0
4416,467,6,0
4416,323,6,0
4416,1210,6,0
4417,226,1,9
4417,918,1,111
4417,101,2,13
4417,530,2,46
4417,269,2,366
4417,232,2,70
4417,1535,2,37
4417,552,2,54
4417,1313,2,50
4417,189,2,24
4417,1887,2,24
4417,521,2,52
4417,30,2,26
4417,490,2,26
4417,527,2,276
4417,740,3,20
4417,532,3,12
4417,20,3,23
4417,68,6,0
4417,1575,6,0
4417,120,6,0
4417,1735,6,0
4418,269,1,6
4418,487,1,1
4418,263,1,74
4418,257,1,10
4418,940,1,10
4418,1530,1,2
4418,467,1,3
4418,801,1,14
4418,252,1,18
4418,222,1,7
4418,919,1,3
4418,1293,1,120
4418,306,2,13
4418,101,2,13
4418,66,2,26
4418,59,2,26
4418,1,2,26
4418,63,2,12
4418,1535,2,37
4418,563,2,12
4418,223,2,153
4418,225,2,64
4418,813,2,291
4418,226,2,13
4418,790,2,23
4418,1126,2,13
4418,71,2,24
4418,73,2,13
4418,72,2,12
4418,1251,2,39
4418,384,2,13
4418,395,2,13
4418,240,2,12
4418,129,2,50
4418,241,2,11
4418,245,2,43
4418,133,2,12
4418,387,2,13
4418,379,2,26
4418,967,2,109
4418,1956,2,12
4418,249,2,167
4418,153,2,45
4418,145,2,26
4418,33,2,25
4418,1486,2,102
4418,483,2,24
4418,97,2,26
4418,189,2,24
4418,1887,2,24
4418,98,2,26
4418,323,2,13
4418,30,2,26
4418,1569,2,12
4418,527,2,276
4418,210,2,161
4418,205,2,26
4418,339,2,13
4418,849,2,14
4418,6,2,26
4418,338,2,40
4418,202,2,26
4418,392,2,112
4418,1195,2,13
4418,1840,2,12
4418,1470,3,40
4418,1425,3,130
4418,1453,3,40
4418,170,3,50
4418,1575,4,1
4418,877,4,30
4418,20,4,60
4418,490,4,2
4418,508,4,120
4418,57,6,0
4418,1818,6,0
4418,121,6,0
4418,863,6,0
4418,489,6,0
4418,634,6,0
4418,99,6,0
4418,457,6,0
4418,329,6,0
4418,165,6,0
4418,855,6,0
4418,26,6,0
4419,306,1,2
4419,1,1,10
4419,1655,1,6
4419,24,1,1
4419,339,1,8
4419,1000,1,3
4419,1292,2,5
4419,66,2,26
4419,1535,2,37
4419,226,2,13
4419,297,2,12
4419,379,2,26
4419,237,2,50
4419,860,2,12
4419,30,2,26
4419,114,2,26
4419,25,2,24
4419,849,2,14
4419,26,2,22
4419,1195,2,13
4419,1840,2,12
4419,210,3,42
4419,6,3,2
4419,392,3,21
4419,953,4,1
4419,1887,4,2
4419,60,6,0
4419,239,6,0
4419,918,6,0
4419,270,6,0
4419,967,6,0
4419,33,6,0
4419,467,6,0
4419,1412,6,0
4419,400,6,0
4419,170,6,0
4420,68,1,4
4420,1482,1,94
4420,1735,1,75
4420,1827,1,5
4420,530,2,46
4420,740,2,43
4420,532,2,38
4420,1239,2,39
4420,996,2,34
4420,150,2,50
4420,232,2,70
4420,60,2,24
4420,552,2,54
4420,1313,2,50
4420,1250,2,26
4420,356,2,24
4420,71,2,24
4420,74,2,26
4420,246,2,51
4420,1230,2,12
4420,249,2,167
4420,953,2,11
